ID,Dataset,Model,BoxInclusion,MaskInclusion,NumberOfPOIs,POIPlacementAlgorithm,PerimeterBuffer,BoundingBoxDistortion,MaskDistortion,avg_sam_mask_AP_50_95
8006,powder,YOLOv8 X-Large + Sam,False,False,3,Random,5%,,,0.5896132432834673
8007,powder,YOLOv8 X-Large + Sam,False,False,3,Random,10%,,,0.5927412614498235
8008,powder,YOLOv8 X-Large + Sam,False,False,3,Random,15%,,,0.585252774282272
8009,powder,YOLOv8 X-Large + Sam,False,False,3,Distance Max,0%,,,0.4399321939805022
8010,powder,YOLOv8 X-Large + Sam,False,False,3,Distance Max,5%,,,0.4670758361163435
8011,powder,YOLOv8 X-Large + Sam,False,False,3,Distance Max,10%,,,0.4851278980357475
8012,powder,YOLOv8 X-Large + Sam,False,False,3,Distance Max,15%,,,0.4715838251425012
8013,powder,YOLOv8 X-Large + Sam,False,False,3,Voronoi,0%,,,0.5929077129692859
8014,powder,YOLOv8 X-Large + Sam,False,False,3,Voronoi,5%,,,0.5905239749910917
8015,powder,YOLOv8 X-Large + Sam,False,False,3,Voronoi,10%,,,0.6002013715101097
8016,powder,YOLOv8 X-Large + Sam,False,False,3,Voronoi,15%,,,0.5964071432388358
8017,powder,YOLOv8 X-Large + Sam,False,False,4,Random,0%,,,0.6011798879259986
8018,powder,YOLOv8 X-Large + Sam,False,False,4,Random,5%,,,0.5939711033720861
8019,powder,YOLOv8 X-Large + Sam,False,False,4,Random,10%,,,0.5976902957802965
8020,powder,YOLOv8 X-Large + Sam,False,False,4,Random,15%,,,0.6077898326381191
8021,powder,YOLOv8 X-Large + Sam,False,False,4,Distance Max,0%,,,0.3989359352890961
8022,powder,YOLOv8 X-Large + Sam,False,False,4,Distance Max,5%,,,0.4353170165687875
8023,powder,YOLOv8 X-Large + Sam,False,False,4,Distance Max,10%,,,0.4605370385009748
8024,powder,YOLOv8 X-Large + Sam,False,False,4,Distance Max,15%,,,0.4405479886599089
8025,powder,YOLOv8 X-Large + Sam,False,False,4,Voronoi,0%,,,0.5973502427009388
8026,powder,YOLOv8 X-Large + Sam,False,False,4,Voronoi,5%,,,0.6045491908902689
8027,powder,YOLOv8 X-Large + Sam,False,False,4,Voronoi,10%,,,0.604038302668539
8028,powder,YOLOv8 X-Large + Sam,False,False,4,Voronoi,15%,,,0.613372478882755
8029,powder,YOLOv8 X-Large + Sam,False,False,5,Random,0%,,,0.6057132368521245
8030,powder,YOLOv8 X-Large + Sam,False,False,5,Random,5%,,,0.614822032145302
8031,powder,YOLOv8 X-Large + Sam,False,False,5,Random,10%,,,0.6086978665339456
8032,powder,YOLOv8 X-Large + Sam,False,False,5,Random,15%,,,0.5966939455576197
8033,powder,YOLOv8 X-Large + Sam,False,False,5,Distance Max,0%,,,0.4100496101609168
8034,powder,YOLOv8 X-Large + Sam,False,False,5,Distance Max,5%,,,0.4266387963312198
8035,powder,YOLOv8 X-Large + Sam,False,False,5,Distance Max,10%,,,0.44389629822136517
8036,powder,YOLOv8 X-Large + Sam,False,False,5,Distance Max,15%,,,0.4326562993053001
8037,powder,YOLOv8 X-Large + Sam,False,False,5,Voronoi,0%,,,0.6025807196839207
8038,powder,YOLOv8 X-Large + Sam,False,False,5,Voronoi,5%,,,0.6245504558812007
8039,powder,YOLOv8 X-Large + Sam,False,False,5,Voronoi,10%,,,0.6129126503565232
8040,powder,YOLOv8 X-Large + Sam,False,False,5,Voronoi,15%,,,0.6258432389676705
8041,powder,YOLOv8 X-Large + Sam,False,False,6,Random,0%,,,0.6075363066351369
8042,powder,YOLOv8 X-Large + Sam,False,False,6,Random,5%,,,0.6180477600956235
8043,powder,YOLOv8 X-Large + Sam,False,False,6,Random,10%,,,0.6182548087389215
8044,powder,YOLOv8 X-Large + Sam,False,False,6,Random,15%,,,0.627823612897304
8045,powder,YOLOv8 X-Large + Sam,False,False,6,Distance Max,0%,,,0.3888532662154342
8046,powder,YOLOv8 X-Large + Sam,False,False,6,Distance Max,5%,,,0.40963422075218664
8047,powder,YOLOv8 X-Large + Sam,False,False,6,Distance Max,10%,,,0.433638856097347
8048,powder,YOLOv8 X-Large + Sam,False,False,6,Distance Max,15%,,,0.4203147845261892
8049,powder,YOLOv8 X-Large + Sam,False,False,6,Voronoi,0%,,,0.6085447102154906
8050,powder,YOLOv8 X-Large + Sam,False,False,6,Voronoi,5%,,,0.6121522781283842
8051,powder,YOLOv8 X-Large + Sam,False,False,6,Voronoi,10%,,,0.6118619180295222
8052,powder,YOLOv8 X-Large + Sam,False,False,6,Voronoi,15%,,,0.6178690639429508
8053,powder,YOLOv8 X-Large + Sam,False,False,7,Random,0%,,,0.6058463743453838
8054,powder,YOLOv8 X-Large + Sam,False,False,7,Random,5%,,,0.5873898128180984
8055,powder,YOLOv8 X-Large + Sam,False,False,7,Random,10%,,,0.6138437688490589
8056,powder,YOLOv8 X-Large + Sam,False,False,7,Random,15%,,,0.6055727590557138
8057,powder,YOLOv8 X-Large + Sam,False,False,7,Distance Max,0%,,,0.4013858152526758
8058,powder,YOLOv8 X-Large + Sam,False,False,7,Distance Max,5%,,,0.4216211870558985
8059,powder,YOLOv8 X-Large + Sam,False,False,7,Distance Max,10%,,,0.4398468220622183
8060,powder,YOLOv8 X-Large + Sam,False,False,7,Distance Max,15%,,,0.42730642813838704
8061,powder,YOLOv8 X-Large + Sam,False,False,7,Voronoi,0%,,,0.6095027353984833
8062,powder,YOLOv8 X-Large + Sam,False,False,7,Voronoi,5%,,,0.6012736934778419
8063,powder,YOLOv8 X-Large + Sam,False,False,7,Voronoi,10%,,,0.603266631905771
8064,powder,YOLOv8 X-Large + Sam,False,False,7,Voronoi,15%,,,0.6261304987146594
8065,powder,Mask R-CNN + Sam,True,True,1,Random,0%,90%,90%,0.6403329448037794
8066,powder,Mask R-CNN + Sam,True,True,1,Random,0%,90%,100%,0.638187679309927
8067,powder,Mask R-CNN + Sam,True,True,1,Random,0%,90%,110%,0.6369723932178049
8068,powder,Mask R-CNN + Sam,True,True,1,Random,0%,100%,90%,0.626705092895412
8069,powder,Mask R-CNN + Sam,True,True,1,Random,0%,100%,100%,0.625518752409551
8070,powder,Mask R-CNN + Sam,True,True,1,Random,0%,100%,110%,0.6213143431401973
8071,powder,Mask R-CNN + Sam,True,True,1,Random,0%,110%,90%,0.6006930845097068
8072,powder,Mask R-CNN + Sam,True,True,1,Random,0%,110%,100%,0.5928885494999265
8073,powder,Mask R-CNN + Sam,True,True,1,Random,0%,110%,110%,0.602637123728064
8074,powder,Mask R-CNN + Sam,True,True,1,Random,5%,90%,90%,0.6416732594718538
8075,powder,Mask R-CNN + Sam,True,True,1,Random,5%,90%,100%,0.6376453710414959
8076,powder,Mask R-CNN + Sam,True,True,1,Random,5%,90%,110%,0.6376283957397497
8077,powder,Mask R-CNN + Sam,True,True,1,Random,5%,100%,90%,0.6236528133539065
8078,powder,Mask R-CNN + Sam,True,True,1,Random,5%,100%,100%,0.627478005202703
8079,powder,Mask R-CNN + Sam,True,True,1,Random,5%,100%,110%,0.6258375845411003
8080,powder,Mask R-CNN + Sam,True,True,1,Random,5%,110%,90%,0.6019864401415622
8081,powder,Mask R-CNN + Sam,True,True,1,Random,5%,110%,100%,0.6064534399572366
8082,powder,Mask R-CNN + Sam,True,True,1,Random,5%,110%,110%,0.6013438831893443
8083,powder,Mask R-CNN + Sam,True,True,1,Random,10%,90%,90%,0.6382369987050158
8084,powder,Mask R-CNN + Sam,True,True,1,Random,10%,90%,100%,0.6362244305219121
8085,powder,Mask R-CNN + Sam,True,True,1,Random,10%,90%,110%,0.6358857579197583
8086,powder,Mask R-CNN + Sam,True,True,1,Random,10%,100%,90%,0.6267793862736977
8087,powder,Mask R-CNN + Sam,True,True,1,Random,10%,100%,100%,0.6239396398821949
8088,powder,Mask R-CNN + Sam,True,True,1,Random,10%,100%,110%,0.6249844767420126
8089,powder,Mask R-CNN + Sam,True,True,1,Random,10%,110%,90%,0.5991395528009215
8090,powder,Mask R-CNN + Sam,True,True,1,Random,10%,110%,100%,0.6074403765331134
8091,powder,Mask R-CNN + Sam,True,True,1,Random,10%,110%,110%,0.6048521380525054
8092,powder,Mask R-CNN + Sam,True,True,1,Random,15%,90%,90%,0.6408522087114992
8093,powder,Mask R-CNN + Sam,True,True,1,Random,15%,90%,100%,0.6406664120839747
8094,powder,Mask R-CNN + Sam,True,True,1,Random,15%,90%,110%,0.6386809788106784
8095,powder,Mask R-CNN + Sam,True,True,1,Random,15%,100%,90%,0.6279134058455659
8096,powder,Mask R-CNN + Sam,True,True,1,Random,15%,100%,100%,0.6265663652948501
8097,powder,Mask R-CNN + Sam,True,True,1,Random,15%,100%,110%,0.6232227736822329
8098,powder,Mask R-CNN + Sam,True,True,1,Random,15%,110%,90%,0.5950938469778758
8099,powder,Mask R-CNN + Sam,True,True,1,Random,15%,110%,100%,0.6044865685928013
8100,powder,Mask R-CNN + Sam,True,True,1,Random,15%,110%,110%,0.6063603546066191
8101,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,90%,90%,0.6382036699236957
8102,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,90%,100%,0.6391889309012636
8103,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,90%,110%,0.6366252118471752
8104,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,100%,90%,0.6241302262602906
8105,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,100%,100%,0.6269961281784953
8106,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,100%,110%,0.6238583082248612
8107,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,110%,90%,0.6060514515730386
8108,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,110%,100%,0.5994891846487145
8109,powder,Mask R-CNN + Sam,True,True,1,Distance Max,0%,110%,110%,0.6056641653083528
8110,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,90%,90%,0.6374875903997093
8111,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,90%,100%,0.6384185467800766
8112,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,90%,110%,0.6389098449559489
8113,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,100%,90%,0.6250878538249737
8114,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,100%,100%,0.6235836665993755
8115,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,100%,110%,0.6254198461028244
8116,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,110%,90%,0.5956814226748899
8117,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,110%,100%,0.5940946397807775
8118,powder,Mask R-CNN + Sam,True,True,1,Distance Max,5%,110%,110%,0.6014112786947989
8119,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,90%,90%,0.6356127334645929
8120,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,90%,100%,0.6368425271304163
8121,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,90%,110%,0.638084839889167
8122,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,100%,90%,0.6292170504753078
8123,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,100%,100%,0.6259462832537755
8124,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,100%,110%,0.6280078555319666
8125,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,110%,90%,0.6004056889690985
8126,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,110%,100%,0.6039603972793047
8127,powder,Mask R-CNN + Sam,True,True,1,Distance Max,10%,110%,110%,0.5953283390422086
8128,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,90%,90%,0.633872031411952
8129,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,90%,100%,0.6373082885287207
8130,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,90%,110%,0.6403901888973098
8131,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,100%,90%,0.625905208206911
8132,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,100%,100%,0.6268612135217151
8133,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,100%,110%,0.624757077992929
8134,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,110%,90%,0.611660334372106
8135,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,110%,100%,0.5975541823773157
8136,powder,Mask R-CNN + Sam,True,True,1,Distance Max,15%,110%,110%,0.5896335025328019
8137,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,90%,90%,0.6339633132848881
8138,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,90%,100%,0.6337700652158758
8139,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,90%,110%,0.6361812295760602
8140,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,100%,90%,0.6257525330320035
8141,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,100%,100%,0.6260758417293423
8142,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,100%,110%,0.6260286841499839
8143,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,110%,90%,0.5964132603525973
8144,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,110%,100%,0.5963290680180868
8145,powder,Mask R-CNN + Sam,True,True,1,Voronoi,0%,110%,110%,0.5966189959488047
8146,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,90%,90%,0.6347700961740768
8147,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,90%,100%,0.6349526747437824
8148,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,90%,110%,0.6349024064400421
8149,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,100%,90%,0.6256192487156542
8150,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,100%,100%,0.6257005554673569
8151,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,100%,110%,0.6254443549956288
8152,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,110%,90%,0.5962532782061941
8153,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,110%,100%,0.5959959329327703
8154,powder,Mask R-CNN + Sam,True,True,1,Voronoi,5%,110%,110%,0.5963424266383436
8155,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,90%,90%,0.6349509881356719
8156,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,90%,100%,0.6346534889010125
8157,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,90%,110%,0.6349321185405239
8158,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,100%,90%,0.6253100285383618
8159,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,100%,100%,0.6254989321003961
8160,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,100%,110%,0.6254104407420261
8161,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,110%,90%,0.5955442546754136
8162,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,110%,100%,0.5951704010650443
8163,powder,Mask R-CNN + Sam,True,True,1,Voronoi,10%,110%,110%,0.5953520718677854
8164,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,90%,90%,0.6345521829817902
8165,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,90%,100%,0.6344497722736175
8166,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,90%,110%,0.6359163163515962
8167,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,100%,90%,0.6255926218157871
8168,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,100%,100%,0.6251986564568982
8169,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,100%,110%,0.6254216329582237
8170,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,110%,90%,0.5956221038249842
8171,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,110%,100%,0.5953333913205837
8172,powder,Mask R-CNN + Sam,True,True,1,Voronoi,15%,110%,110%,0.5955450432859747
8173,powder,Mask R-CNN + Sam,True,True,2,Random,0%,90%,90%,0.6328480815348259
8174,powder,Mask R-CNN + Sam,True,True,2,Random,0%,90%,100%,0.6379994704923659
8175,powder,Mask R-CNN + Sam,True,True,2,Random,0%,90%,110%,0.6271624000571123
8176,powder,Mask R-CNN + Sam,True,True,2,Random,0%,100%,90%,0.6144126938299691
8177,powder,Mask R-CNN + Sam,True,True,2,Random,0%,100%,100%,0.6134467030940053
8178,powder,Mask R-CNN + Sam,True,True,2,Random,0%,100%,110%,0.6154596378880552
8179,powder,Mask R-CNN + Sam,True,True,2,Random,0%,110%,90%,0.5918995834914946
8180,powder,Mask R-CNN + Sam,True,True,2,Random,0%,110%,100%,0.589467780550428
8181,powder,Mask R-CNN + Sam,True,True,2,Random,0%,110%,110%,0.5772523169958014
8182,powder,Mask R-CNN + Sam,True,True,2,Random,5%,90%,90%,0.6338601234183443
8183,powder,Mask R-CNN + Sam,True,True,2,Random,5%,90%,100%,0.6346898504136089
8184,powder,Mask R-CNN + Sam,True,True,2,Random,5%,90%,110%,0.6322330614637591
8185,powder,Mask R-CNN + Sam,True,True,2,Random,5%,100%,90%,0.6064871195051256
8186,powder,Mask R-CNN + Sam,True,True,2,Random,5%,100%,100%,0.6150793460391913
8187,powder,Mask R-CNN + Sam,True,True,2,Random,5%,100%,110%,0.6153229802806373
8188,powder,Mask R-CNN + Sam,True,True,2,Random,5%,110%,90%,0.5719514888447315
8189,powder,Mask R-CNN + Sam,True,True,2,Random,5%,110%,100%,0.5899057454671478
8190,powder,Mask R-CNN + Sam,True,True,2,Random,5%,110%,110%,0.579574209334998
8191,powder,Mask R-CNN + Sam,True,True,2,Random,10%,90%,90%,0.6282491552633155
8192,powder,Mask R-CNN + Sam,True,True,2,Random,10%,90%,100%,0.6328052047520386
8193,powder,Mask R-CNN + Sam,True,True,2,Random,10%,90%,110%,0.6341179711713301
8194,powder,Mask R-CNN + Sam,True,True,2,Random,10%,100%,90%,0.6170461505256575
8195,powder,Mask R-CNN + Sam,True,True,2,Random,10%,100%,100%,0.6120371618494141
8196,powder,Mask R-CNN + Sam,True,True,2,Random,10%,100%,110%,0.6184518166330972
8197,powder,Mask R-CNN + Sam,True,True,2,Random,10%,110%,90%,0.5877459407346262
8198,powder,Mask R-CNN + Sam,True,True,2,Random,10%,110%,100%,0.5896302713341608
8199,powder,Mask R-CNN + Sam,True,True,2,Random,10%,110%,110%,0.5862811837617434
8200,powder,Mask R-CNN + Sam,True,True,2,Random,15%,90%,90%,0.6316651334591016
8201,powder,Mask R-CNN + Sam,True,True,2,Random,15%,90%,100%,0.6327073781152506
8202,powder,Mask R-CNN + Sam,True,True,2,Random,15%,90%,110%,0.6305023913278511
8203,powder,Mask R-CNN + Sam,True,True,2,Random,15%,100%,90%,0.6173830634206099
8204,powder,Mask R-CNN + Sam,True,True,2,Random,15%,100%,100%,0.6222626486539289
8205,powder,Mask R-CNN + Sam,True,True,2,Random,15%,100%,110%,0.6143753281898655
8206,powder,Mask R-CNN + Sam,True,True,2,Random,15%,110%,90%,0.5975593503194118
8207,powder,Mask R-CNN + Sam,True,True,2,Random,15%,110%,100%,0.5857534664694548
8208,powder,Mask R-CNN + Sam,True,True,2,Random,15%,110%,110%,0.5904176118776274
8209,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,90%,90%,0.6240621567654708
8210,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,90%,100%,0.6244560367762297
8211,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,90%,110%,0.6237580124550189
8212,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,100%,90%,0.6077029593039233
8213,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,100%,100%,0.609470846785757
8214,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,100%,110%,0.6098970937701613
8215,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,110%,90%,0.5722817869639444
8216,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,110%,100%,0.573585392495889
8217,powder,Mask R-CNN + Sam,True,True,2,Distance Max,0%,110%,110%,0.5739372117467749
8218,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,90%,90%,0.6283338679490247
8219,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,90%,100%,0.6287354549576111
8220,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,90%,110%,0.6293286071499798
8221,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,100%,90%,0.6081521648631371
8222,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,100%,100%,0.606551306999381
8223,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,100%,110%,0.6077418405294099
8224,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,110%,90%,0.562760895306026
8225,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,110%,100%,0.5692157510140292
8226,powder,Mask R-CNN + Sam,True,True,2,Distance Max,5%,110%,110%,0.5530393182202034
8227,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,90%,90%,0.62609028083545
8228,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,90%,100%,0.6266083044218455
8229,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,90%,110%,0.6259964401540591
8230,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,100%,90%,0.609403250090922
8231,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,100%,100%,0.6056310901379127
8232,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,100%,110%,0.6089890631192136
8233,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,110%,90%,0.5800547475212431
8234,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,110%,100%,0.5754583428680929
8235,powder,Mask R-CNN + Sam,True,True,2,Distance Max,10%,110%,110%,0.5764515807615834
8236,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,90%,90%,0.609188914136364
8237,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,90%,100%,0.6101352132686446
8238,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,90%,110%,0.6086771788447637
8239,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,100%,90%,0.5881194836526988
8240,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,100%,100%,0.5891586790192836
8241,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,100%,110%,0.5880617459834795
8242,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,110%,90%,0.5609436972401524
8243,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,110%,100%,0.5614749564961633
8244,powder,Mask R-CNN + Sam,True,True,2,Distance Max,15%,110%,110%,0.5613940976882985
8245,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,90%,90%,0.6300399389717934
8246,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,90%,100%,0.6300815936112374
8247,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,90%,110%,0.630287508434823
8248,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,100%,90%,0.6139315629198666
8249,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,100%,100%,0.6170565955964457
8250,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,100%,110%,0.6170649732458708
8251,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,110%,90%,0.5755808623354428
8252,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,110%,100%,0.578425482605359
8253,powder,Mask R-CNN + Sam,True,True,2,Voronoi,0%,110%,110%,0.5778939005033517
8254,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,90%,90%,0.6301838180599776
8255,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,90%,100%,0.6329501498720693
8256,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,90%,110%,0.6291599800116323
8257,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,100%,90%,0.6165029129173218
8258,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,100%,100%,0.6167829520937793
8259,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,100%,110%,0.6166743201279948
8260,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,110%,90%,0.5779774601148191
8261,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,110%,100%,0.5811110120397578
8262,powder,Mask R-CNN + Sam,True,True,2,Voronoi,5%,110%,110%,0.575932231376774
8263,powder,Mask R-CNN + Sam,True,True,2,Voronoi,10%,90%,90%,0.6303139606505437
8264,powder,Mask R-CNN + Sam,True,True,2,Voronoi,10%,90%,100%,0.6306292952737218
